Datetime,I1,I2,I3
2019-01-08 02:00:00,157.8295938798185,158.287935325236,158.7297743350435
2019-01-08 03:00:00,154.20468673958538,153.6346014174003,153.654367822164
2019-01-08 04:00:00,149.9981764140835,150.61108096042648,150.12141733798754
2019-01-08 05:00:00,155.122735243903,157.2859660922502,157.96778787163498
2019-01-08 06:00:00,165.71850538281137,167.82821119602568,169.74373235240338
2019-01-08 07:00:00,179.64960940616868,182.8581216078052,183.4833493554547
2019-01-08 08:00:00,209.37579525305293,210.74469306504002,213.43885588925295
2019-01-08 09:00:00,234.22739046401378,243.25063642259613,241.6620944457088
2019-01-08 10:00:00,249.88135699107337,263.00942051583667,260.17442310714097
2019-01-08 11:00:00,236.01036800428727,248.1565855611124,244.98224124943206
2019-01-08 12:00:00,245.7085984454002,258.8717741368085,256.7028845603759
2019-01-08 13:00:00,224.85993692437293,229.04010007456972,228.4852735375995
2019-01-08 14:00:00,229.0113547959484,236.09220021189503,237.5858331974906
2019-01-08 15:00:00,224.78698742154472,231.2938906879046,233.02490781613312
2019-01-08 16:00:00,251.55880053477495,264.5278075596555,260.722017151821
2019-01-08 17:00:00,286.93741350912063,300.0184408472667,297.1778812877721
2019-01-08 18:00:00,315.7874391375418,320.23399986678766,318.16601931349675
2019-01-08 19:00:00,314.1068472889383,317.94520986657653,317.9575896288001
2019-01-08 20:00:00,300.7747834356476,306.7584296015436,308.35202131735934
2019-01-08 21:00:00,290.0364882803211,298.17749716755486,295.6827991771679
2019-01-08 22:00:00,267.02516133866,273.20992222439395,274.81471612858513
2019-01-08 23:00:00,230.62220363278612,236.67111619351078,235.92708800345986
2019-01-09 00:00:00,196.36892399589667,197.5424811149525,200.9378330441008
2019-01-09 01:00:00,171.01296654161098,172.1208050308254,176.1186286230371
2019-01-09 02:00:00,155.16290832702498,154.89076313699803,154.51034175531223
2019-01-09 03:00:00,139.1389923516397,138.64006991800665,140.04389364423622
2019-01-09 04:00:00,139.5408277290545,138.26236419442077,142.14547918321628
2019-01-09 05:00:00,160.5173926677308,160.56560066737683,163.22176849300348
2019-01-09 06:00:00,175.79118252021,177.81467513495187,180.70049217677038
2019-01-09 07:00:00,185.04277102822653,187.81519197433772,190.16079822814206
2019-01-09 08:00:00,221.12166820506312,227.5775780995978,229.27573029035625
2019-01-09 09:00:00,276.9800847085813,283.2529612798497,280.64444895462896
2019-01-09 10:00:00,277.21195214983044,282.39791455027677,282.00115776373934
2019-01-09 11:00:00,328.35841639962445,339.47578941916623,339.24576769387744
2019-01-09 12:00:00,241.2382415891036,250.1732250543314,249.53228942282465
2019-01-09 13:00:00,269.8357479110861,278.13120270445944,278.354369962395
2019-01-09 14:00:00,298.11341011380244,309.49947845719873,304.94146256768596
2019-01-09 15:00:00,313.00737912758126,319.8527173050606,315.91384302053245
2019-01-09 16:00:00,304.8621931901706,312.8704589729232,313.75366468625606
2019-01-09 17:00:00,322.4205769203778,327.42160008592595,329.9696364921362
2019-01-09 18:00:00,310.41768367207254,314.17209350708566,314.6128579058097
2019-01-09 19:00:00,311.45002039507267,316.05754691096814,315.2247939588704
2019-01-09 20:00:00,298.4979234851373,304.53795802340875,304.5163586748436
2019-01-09 21:00:00,248.59634002579557,247.90092301462263,246.8405383573004
2019-01-09 22:00:00,245.8237827124239,251.76897291145303,254.08125303600366
2019-01-09 23:00:00,214.5649450753656,221.55480446395646,221.26406114340082
2019-01-10 00:00:00,187.70997145726423,191.4546407313958,187.28705493021693
2019-01-10 00:00:00,167.25622911007127,171.1295232614664,170.96151703272503
2019-01-10 01:00:00,149.3447980093159,153.6188500927672,152.58649735232322
2019-01-10 02:00:00,142.3529370255995,141.21503557363653,141.6196948582125
2019-01-10 03:00:00,134.97662737525746,134.8196752779165,132.50483886964025
2019-01-10 04:00:00,138.45712975520402,138.8855605465319,135.43439403014725
2019-01-10 05:00:00,140.34213239899856,140.33966244373855,139.63267197631325
2019-01-10 06:00:00,158.60049037345567,156.1254752771897,159.58888784712985
2019-01-10 07:00:00,166.02723431583823,165.75738306565538,165.2209143589092
2019-01-10 08:00:00,205.42920373227741,211.79958881733225,210.94953812759024
2019-01-10 09:00:00,200.08485595759265,204.9421217348427,208.16471986922883
2019-01-10 10:00:00,237.23611499291547,241.43654413991817,241.99910783494397
2019-01-10 11:00:00,239.62871621322307,247.44383086804862,249.99388418267245
2019-01-10 12:00:00,246.30477231507385,253.18847562511766,252.77736496180475
2019-01-10 13:00:00,244.1009712774272,247.31041278882103,247.74906085903567
2019-01-10 14:00:00,225.88904301740865,234.6660165317428,233.03613008555075
2019-01-10 15:00:00,201.9922762663615,208.59812849755718,204.54876550537728
2019-01-10 16:00:00,241.48548621678256,251.3903138176835,244.26885823127841
2019-01-10 17:00:00,298.18355516579896,302.14431442603984,300.87420819933993
2019-01-10 18:00:00,294.9109238187242,296.4697349796313,296.44893756251895
2019-01-10 19:00:00,278.40551510369636,283.30662668179247,282.8876129995569
2019-01-10 20:00:00,285.5454610118862,286.6340395980015,287.16950962394475
2019-01-10 21:00:00,275.71673709849205,278.4160689645142,278.8929133502549
2019-01-10 22:00:00,247.0394816103132,251.9705534339906,251.4926247884895
2019-01-10 23:00:00,233.7972600273045,232.90573923373387,234.3574349555657
2019-01-11 00:00:00,201.61128578342627,204.38381555531944,204.66442934976834
2019-01-11 01:00:00,173.29616830095367,171.5436871235984,176.45552493418305
2019-01-11 02:00:00,155.16131097602587,154.36828163771148,154.495340764865
2019-01-11 03:00:00,139.71248236271586,136.32843442907097,138.24945972217333
2019-01-11 04:00:00,133.13133171812055,131.67523182045446,133.32605866374934
2019-01-11 05:00:00,137.66231256567352,136.00513696473112,139.5956978381945
2019-01-11 06:00:00,146.95709599458522,146.81650489206672,148.8022909738599
2019-01-11 07:00:00,149.30267838187828,148.59534005685057,151.1136174554798
2019-01-11 08:00:00,162.94426956380423,162.35987177772458,163.04998714062287
2019-01-11 09:00:00,190.3366367153746,195.479110790143,196.16753559330542
2019-01-11 10:00:00,214.18559315894052,219.4012220920654,218.76393848373132
2019-01-11 11:00:00,236.49498547284298,247.32025989970114,247.68704128761587
2019-01-11 12:00:00,230.1007598117986,238.275249112192,235.37852353333088
2019-01-11 13:00:00,212.94072218665892,219.80494228653765,222.29051740313605
2019-01-11 14:00:00,200.13634298356922,208.3421685037741,210.98032427011358
2019-01-11 15:00:00,194.87443181978776,202.66773824708315,202.53606074611628
2019-01-11 16:00:00,201.7044127637639,212.5780326122777,211.08828834909568
2019-01-11 17:00:00,259.7968619069941,271.5183936161808,267.6651932526551
2019-01-11 18:00:00,288.38421859895703,294.65923978037347,292.984472143645
2019-01-11 19:00:00,294.4482543767476,302.0484466463045,299.4813888264503
2019-01-11 20:00:00,289.54506959870497,297.0895452487231,298.0219755496212
2019-01-11 21:00:00,284.1232854174308,287.6504700821156,287.78388884913363
2019-01-11 22:00:00,267.73794431235643,278.2198891026723,275.22360784525324
2019-01-11 23:00:00,222.8801489290373,227.43844632923785,226.3073685676792
2019-01-12 00:00:00,194.090910139992,196.5972779651218,197.17928728103226
2019-01-12 01:00:00,168.66493215692321,172.63851646164375,171.45932320780724
2019-01-12 02:00:00,149.83256496096274,153.64070118811875,154.3183745304519
2019-01-12 03:00:00,143.01019139617387,144.83383501612798,144.90683400262347
2019-01-12 04:00:00,140.4051240657901,143.03255959303266,143.08850513747902
2019-01-12 05:00:00,147.9688169502946,147.57333864577325,147.10708085971154
2019-01-12 06:00:00,154.16030826369067,156.34525431908426,158.3363204215632
2019-01-12 07:00:00,175.45959234421917,177.9326088698593,177.15587651838575
2019-01-12 08:00:00,199.1089173563253,204.0234147745163,203.1942153849793
2019-01-12 09:00:00,215.14297375534568,220.37978800796662,219.1418462289729
2019-01-12 10:00:00,213.15520286252993,219.06972913633146,216.16998803282328
2019-01-12 11:00:00,208.07975429795442,213.39654493666967,217.78381746757458
2019-01-12 12:00:00,194.78278135279524,204.1677370395019,200.19586399519233
2019-01-12 13:00:00,182.85372672103892,194.66104637018577,193.41218802436504
2019-01-12 14:00:00,187.88219895983005,196.4696451934937,195.81057763266756
2019-01-12 15:00:00,200.66283192173174,209.8540931130743,207.98869268634903
2019-01-12 16:00:00,229.81839763097406,236.63979778081872,233.89800651385724
2019-01-12 17:00:00,289.484685979199,302.9043576597437,301.081734019465
2019-01-12 18:00:00,308.24489735177275,314.3444092290865,307.7114477895995
2019-01-12 19:00:00,293.4719884601103,297.4226846717857,299.0877166833975
2019-01-12 20:00:00,283.03018683645325,287.79356630724095,289.1289981205304
2019-01-12 21:00:00,278.83527400220527,282.36400479788193,284.3647339980267
2019-01-12 22:00:00,254.0410402535814,263.26342760803254,258.32066520750556
2019-01-12 23:00:00,226.83998729830947,230.98276039723254,230.59920493077328
2019-01-13 00:00:00,195.23998465423412,197.3089439826844,200.00910946468034
2019-01-13 01:00:00,162.7559819961752,164.88802662074946,166.98108612720932
2019-01-13 02:00:00,150.14376063619866,154.29726021693065,153.8392478812616
2019-01-13 03:00:00,151.82897668339956,154.15117036254375,151.40893982014475
2019-01-13 04:00:00,147.3024137706599,144.9160172003148,145.4346607979084
2019-01-13 05:00:00,152.75121842134095,151.20263654028315,150.87220051361948
2019-01-13 06:00:00,158.25585914199957,160.2774936623194,161.7861397747857
2019-01-13 07:00:00,173.594261782739,178.44328651315095,176.45165058725644
2019-01-13 08:00:00,198.52785308765033,205.98245712051258,206.41516344628877
2019-01-13 09:00:00,208.95922618296922,213.82421523099998,215.56759623848203
2019-01-13 10:00:00,217.73171890894588,223.09645293703537,224.27949356931828
2019-01-13 11:00:00,228.04666838784547,231.32849216379637,236.8445750337479
2019-01-13 12:00:00,225.96816927257547,233.20899742257066,231.89880611949823
2019-01-13 13:00:00,235.22203847760593,242.59918977556043,244.00052337016916
2019-01-13 14:00:00,237.79950857078782,246.16173814031836,249.55905562487465
2019-01-13 15:00:00,271.8744252270578,280.0265808042952,277.85735847896933
2019-01-13 16:00:00,296.6643603415225,304.2098940053502,303.2360316501926
2019-01-13 17:00:00,327.09499879611855,337.5652890656287,336.16432081303157
2019-01-13 18:00:00,327.2902473450499,337.59165113234155,335.05959982297895
2019-01-13 19:00:00,313.95001398904856,318.54845224653144,317.7523586056858
2019-01-13 20:00:00,300.64214369779694,305.5083621813832,308.8328226080626
2019-01-13 21:00:00,274.06131758567585,277.6956360785826,275.8916987551583
2019-01-13 22:00:00,226.57804735228876,231.27487753622864,233.19101540736418
2019-01-13 23:00:00,214.03115950155603,218.36160484884397,220.69181039513495
2019-01-14 00:00:00,184.9966093651651,186.75950802011897,187.16201683254366
2019-01-14 01:00:00,165.38959033343272,169.54272741040643,167.6559001069563
2019-01-14 02:00:00,143.54982212083297,145.2604772361562,144.49742157817772
2019-01-14 03:00:00,123.03415489247317,123.49296401419225,123.8456741972467
2019-01-14 04:00:00,136.52480042782915,137.58441923396813,137.89179668577452
2019-01-14 05:00:00,142.65400923215662,141.18541503015834,143.36186052366892
2019-01-14 06:00:00,150.93256281728287,154.57841776256163,154.34242043968925
2019-01-14 07:00:00,164.08702532610633,168.28824825532104,165.45279871828743
2019-01-14 08:00:00,195.25319022315819,198.5687447526916,200.79031158073505
2019-01-14 09:00:00,222.04560362622757,232.88608780857547,230.1744683553183
2019-01-14 10:00:00,257.57296944924025,266.0144070634816,268.383288657421
2019-01-14 11:00:00,272.4078825653157,277.4977040228619,281.72365396816264
2019-01-14 12:00:00,276.85787498829,284.28036215731294,281.66428377004377
2019-01-14 13:00:00,308.65997944370855,311.96698509665526,310.3620622290019
2019-01-14 14:00:00,295.4595124955138,302.50657846650813,302.5183116730849
2019-01-14 15:00:00,311.56945462927297,319.313096522441,318.48823750457353
2019-01-14 16:00:00,302.29407457323794,318.9509677704627,305.8188422579181
2019-01-14 17:00:00,293.8071459543801,301.1786634404931,299.62355561639305
2019-01-14 18:00:00,316.435466705602,320.744958813992,318.1501791265321
2019-01-14 19:00:00,299.5141049742574,307.27779301939,307.92161542825335
2019-01-14 20:00:00,291.4066695199631,291.23141322852524,292.6825645106861
2019-01-14 21:00:00,275.201260190142,275.16229612579,277.33925203494925
2019-01-14 22:00:00,232.7532458028961,234.87257637508284,236.57593909267248
2019-01-14 23:00:00,212.27071261845242,218.17962012385698,220.73183801030905
2019-01-15 00:00:00,177.0375323985653,181.78872289404177,183.45063260102742
2019-01-15 01:00:00,165.24615009190543,170.70518486226297,170.5611847776073
2019-01-15 02:00:00,152.35178388060743,155.50964364043574,156.1955062670297
2019-01-15 03:00:00,146.74477534032167,149.34766471014578,150.80250103893954
2019-01-15 04:00:00,148.6970266475809,148.54169759253605,148.14283307598868
2019-01-15 05:00:00,152.0505392642654,152.62246473657848,153.54911835482497
2019-01-15 06:00:00,159.61152126798032,157.37810826539564,161.30787978021314
2019-01-15 07:00:00,169.62526797106892,172.3600486565669,173.62803650510435
2019-01-15 08:00:00,210.55228357413264,214.97871826768778,218.1777863107114
2019-01-15 09:00:00,236.68236631138325,240.87586755610218,239.81697756501381
2019-01-15 10:00:00,232.1392679303688,233.15002577827156,235.27446401470195
2019-01-15 11:00:00,228.3296948579349,238.82743693125656,233.17634243497616
2019-01-15 12:00:00,219.03126750307027,231.18197757524254,229.99032327230765
2019-01-15 13:00:00,245.06198671681182,254.61032664495656,255.4385572153124
2019-01-15 14:00:00,217.25985464818746,225.05190796576846,221.92799151249125
2019-01-15 15:00:00,217.9414889807845,224.8573352423517,223.75409091305966
2019-01-15 16:00:00,232.66570852361076,239.08321922391139,240.13837516474874
2019-01-15 17:00:00,276.54363981511233,289.18471289119697,284.36488801424565
2019-01-15 18:00:00,298.6247815919072,307.1167558288346,304.5517787259819
2019-01-15 19:00:00,286.07919208394475,294.64999581220934,298.22599909829677
2019-01-15 20:00:00,277.33860241242905,280.4978195258214,295.3439777933233
2019-01-15 21:00:00,269.72848000812445,279.63860186762327,273.6662980250343
2019-01-15 22:00:00,248.3101381554659,250.78294345304886,253.1452009407079
2019-01-15 23:00:00,224.30136067784665,228.3037564765927,230.0108911381092
2019-01-16 00:00:00,195.60173897055088,199.7716831990633,196.76092230636883
2019-01-16 01:00:00,163.8835585400836,166.77299013692706,166.93183099455294
2019-01-16 02:00:00,153.70090664202928,155.76021237095597,155.7762279504348
2019-01-16 03:00:00,142.31746033506286,142.07519398361438,143.59821121078673
2019-01-16 04:00:00,141.7537610943945,138.81185521777905,140.09688184973604
2019-01-16 05:00:00,145.126878610082,144.29281212099642,146.5175802196531
2019-01-16 06:00:00,156.57904327725916,158.99060096749278,157.1107202939141
2019-01-16 07:00:00,161.38695727710973,162.75557016212534,164.1449948084604
2019-01-16 08:00:00,210.88154398522968,211.09030090380537,212.03638350961597
2019-01-16 09:00:00,204.58027956277144,209.20864375439325,207.99571503346021
2019-01-16 10:00:00,203.58898266146065,211.19734900493538,210.4407717792203
2019-01-16 11:00:00,272.63166656666823,286.36749190391305,284.63553179373343
2019-01-16 12:00:00,260.38763102146686,272.07077923507455,268.3218573846249
2019-01-16 13:00:00,252.67909381848173,257.99522587892676,254.91839308400296
2019-01-16 14:00:00,260.90537583000696,256.05621976862017,276.1698104853727
2019-01-16 15:00:00,282.74052434329764,288.7551911924373,295.3134321352478
2019-01-16 17:00:00,311.4588409380605,317.8156304236419,322.1157467887254
2019-01-16 18:00:00,300.78054284991083,307.52264554013794,307.4496934337716
